year,month,district,blood_group,registrations,emergency_requests,demand
2023,11,Karur,O+,24,4,30
2023,11,Karur,O-,67,3,54
2023,12,Chennai,A+,44,6,49
2023,12,Chennai,A-,41,8,43
2023,12,Chennai,B+,40,2,38
2023,12,Chennai,B-,26,1,17
2023,12,Chennai,AB+,38,8,35
2023,12,Chennai,AB-,13,2,13
2023,12,Chennai,O+,29,1,27
2023,12,Chennai,O-,30,2,25
2023,12,Coimbatore,A+,72,0,60
2023,12,Coimbatore,A-,49,2,29
2023,12,Coimbatore,B+,11,9,36
2023,12,Coimbatore,B-,72,6,44
2023,12,Coimbatore,AB+,57,12,51
2023,12,Coimbatore,AB-,67,12,40
2023,12,Coimbatore,O+,61,5,68
2023,12,Coimbatore,O-,17,0,20
2023,12,Madurai,A+,76,10,80
2023,12,Madurai,A-,68,0,42
2023,12,Madurai,B+,52,7,59
2023,12,Madurai,B-,22,5,25
2023,12,Madurai,AB+,36,12,39
2023,12,Madurai,AB-,28,5,12
2023,12,Madurai,O+,63,14,95
2023,12,Madurai,O-,71,13,78
2023,12,Salem,A+,20,8,35
2023,12,Salem,A-,66,12,62
2023,12,Salem,B+,25,7,41
2023,12,Salem,B-,55,8,38
2023,12,Salem,AB+,77,9,54
2023,12,Salem,AB-,16,10,15
2023,12,Salem,O+,68,14,104
2023,12,Salem,O-,68,6,53
2023,12,Trichy,A+,18,12,44
2023,12,Trichy,A-,49,0,28
2023,12,Trichy,B+,66,12,76
2023,12,Trichy,B-,6,12,20
2023,12,Trichy,AB+,33,11,35
2023,12,Trichy,AB-,39,14,32
2023,12,Trichy,O+,11,11,42
2023,12,Trichy,O-,67,5,55
2023,12,Vellore,A+,15,5,20
2023,12,Vellore,A-,67,9,61
2023,12,Vellore,B+,36,2,26
2023,12,Vellore,B-,7,0,4
2023,12,Vellore,AB+,52,8,38
2023,12,Vellore,AB-,13,2,4
2023,12,Vellore,O+,66,7,80
2023,12,Vellore,O-,7,5,10
2023,12,Erode,A+,40,5,43
2023,12,Erode,A-,8,9,29
2023,12,Erode,B+,53,10,66
2023,12,Erode,B-,72,12,50
2023,12,Erode,AB+,47,5,30
2023,12,Erode,AB-,52,9,37
2023,12,Erode,O+,47,14,81
2023,12,Erode,O-,42,11,48
2023,12,Tirunelveli,A+,27,1,31
2023,12,Tirunelveli,A-,45,9,49
2023,12,Tirunelveli,B+,21,3,29
2023,12,Tirunelveli,B-,28,6,23
2023,12,Tirunelveli,AB+,34,12,39
2023,12,Tirunelveli,AB-,48,6,33
2023,12,Tirunelveli,O+,8,7,34
2023,12,Tirunelveli,O-,56,9,58
2023,12,Thoothukudi,A+,50,10,73
2023,12,Thoothukudi,A-,36,4,33
2023,12,Thoothukudi,B+,34,8,44
2023,12,Thoothukudi,B-,46,12,50
2023,12,Thoothukudi,AB+,78,5,41
2023,12,Thoothukudi,AB-,21,1,16
2023,12,Thoothukudi,O+,9,12,45
2023,12,Thoothukudi,O-,72,8,67
2023,12,Namakkal,A+,30,8,42
2023,12,Namakkal,A-,43,10,38
2023,12,Namakkal,B+,48,7,57
2023,12,Namakkal,B-,43,7,34
2023,12,Namakkal,AB+,17,3,18
2023,12,Namakkal,AB-,7,13,23
2023,12,Namakkal,O+,65,10,93
2023,12,Namakkal,O-,10,14,39
2023,12,Dharmapuri,A+,33,7,48
2023,12,Dharmapuri,A-,77,14,61
2023,12,Dharmapuri,B+,75,9,78
2023,12,Dharmapuri,B-,67,12,56
2023,12,Dharmapuri,AB+,22,3,23
2023,12,Dharmapuri,AB-,42,3,21
2023,12,Dharmapuri,O+,62,11,94
2023,12,Dharmapuri,O-,48,0,34
2023,12,Krishnagiri,A+,37,4,34
2023,12,Krishnagiri,A-,13,5,24
2023,12,Krishnagiri,B+,77,4,65
2023,12,Krishnagiri,B-,6,13,29
2023,12,Krishnagiri,AB+,33,8,25
2023,12,Krishnagiri,AB-,36,4,19
2023,12,Krishnagiri,O+,62,3,62
2023,12,Krishnagiri,O-,47,3,36
2023,12,Dindigul,A+,23,11,41
2023,12,Dindigul,A-,31,8,37
2023,12,Dindigul,B+,38,4,40
2023,12,Dindigul,B-,71,8,44
2023,12,Dindigul,AB+,25,11,35
2023,12,Dindigul,AB-,51,11,40
2023,12,Dindigul,O+,68,6,85
2023,12,Dindigul,O-,6,10,33
2023,12,Thanjavur,A+,16,6,29
2023,12,Thanjavur,A-,22,9,31
2023,12,Thanjavur,B+,28,11,42
2023,12,Thanjavur,B-,10,7,19
2023,12,Thanjavur,AB+,53,14,53
2023,12,Thanjavur,AB-,11,12,22
2023,12,Thanjavur,O+,57,8,82
2023,12,Thanjavur,O-,65,11,70
2023,12,Karur,A+,23,9,42
2023,12,Karur,A-,16,11,25
2023,12,Karur,B+,40,7,40
2023,12,Karur,B-,40,3,21
2023,12,Karur,AB+,54,7,37
2023,12,Karur,AB-,12,12,20
2023,12,Karur,O+,11,7,33
2023,12,Karur,O-,52,2,47
2024,1,Chennai,A+,22,10,51
2024,1,Chennai,A-,33,6,37
2024,1,Chennai,B+,20,5,29
2024,1,Chennai,B-,19,8,28
2024,1,Chennai,AB+,68,9,43
2024,1,Chennai,AB-,17,3,10
2024,1,Chennai,O+,61,0,51
2024,1,Chennai,O-,32,13,50
2024,1,Coimbatore,A+,5,0,5
2024,1,Coimbatore,A-,75,2,42
2024,1,Coimbatore,B+,18,7,37
2024,1,Coimbatore,B-,16,6,18
2024,1,Coimbatore,AB+,18,13,29
2024,1,Coimbatore,AB-,26,12,18
2024,1,Coimbatore,O+,33,7,55
2024,1,Coimbatore,O-,63,5,61
2024,1,Madurai,A+,25,14,58
2024,1,Madurai,A-,75,0,36
2024,1,Madurai,B+,16,12,49
2024,1,Madurai,B-,30,4,17
2024,1,Madurai,AB+,76,3,42
2024,1,Madurai,AB-,73,5,33
2024,1,Madurai,O+,76,2,71
2024,1,Madurai,O-,38,5,41
2024,1,Salem,A+,67,13,82
2024,1,Salem,A-,21,8,20
2024,1,Salem,B+,43,4,49
2024,1,Salem,B-,26,9,29
2024,1,Salem,AB+,23,5,20
2024,1,Salem,AB-,6,14,18
2024,1,Salem,O+,42,4,50
2024,1,Salem,O-,70,3,47
2024,1,Trichy,A+,11,10,36
2024,1,Trichy,A-,15,11,23
2024,1,Trichy,B+,5,12,35
2024,1,Trichy,B-,5,10,19
2024,1,Trichy,AB+,77,0,42
2024,1,Trichy,AB-,68,0,19
2024,1,Trichy,O+,75,9,91
2024,1,Trichy,O-,61,8,58
2024,1,Vellore,A+,39,9,55
2024,1,Vellore,A-,10,3,12
2024,1,Vellore,B+,39,0,37
2024,1,Vellore,B-,34,3,24
2024,1,Vellore,AB+,27,12,27
2024,1,Vellore,AB-,16,0,13
2024,1,Vellore,O+,37,5,52
2024,1,Vellore,O-,18,8,38
2024,1,Erode,A+,15,2,21
2024,1,Erode,A-,55,11,54
2024,1,Erode,B+,15,5,25
2024,1,Erode,B-,23,6,21
2024,1,Erode,AB+,10,8,17
2024,1,Erode,AB-,22,14,24
2024,1,Erode,O+,66,12,103
2024,1,Erode,O-,13,14,39
2024,1,Tirunelveli,A+,57,4,51
2024,1,Tirunelveli,A-,33,4,24
2024,1,Tirunelveli,B+,66,9,76
2024,1,Tirunelveli,B-,39,6,30
2024,1,Tirunelveli,AB+,63,6,34
2024,1,Tirunelveli,AB-,48,9,26
2024,1,Tirunelveli,O+,58,8,79
2024,1,Tirunelveli,O-,42,8,45
2024,1,Thoothukudi,A+,11,13,42
2024,1,Thoothukudi,A-,39,10,48
2024,1,Thoothukudi,B+,65,0,44
2024,1,Thoothukudi,B-,62,10,40
2024,1,Thoothukudi,AB+,41,7,25
2024,1,Thoothukudi,AB-,9,10,17
2024,1,Thoothukudi,O+,39,12,71
2024,1,Thoothukudi,O-,27,9,45
2024,1,Namakkal,A+,28,13,52
2024,1,Namakkal,A-,79,0,48
2024,1,Namakkal,B+,30,7,36
2024,1,Namakkal,B-,70,0,42
2024,1,Namakkal,AB+,49,12,37
2024,1,Namakkal,AB-,74,11,48
2024,1,Namakkal,O+,60,2,60
2024,1,Namakkal,O-,42,4,33
2024,1,Dharmapuri,A+,47,10,62
2024,1,Dharmapuri,A-,15,0,6
2024,1,Dharmapuri,B+,17,7,36
2024,1,Dharmapuri,B-,42,3,24
2024,1,Dharmapuri,AB+,53,2,29
2024,1,Dharmapuri,AB-,69,11,34
2024,1,Dharmapuri,O+,17,10,42
2024,1,Dharmapuri,O-,32,5,40
2024,1,Krishnagiri,A+,50,8,67
2024,1,Krishnagiri,A-,49,0,24
2024,1,Krishnagiri,B+,17,3,19
2024,1,Krishnagiri,B-,69,13,56
2024,1,Krishnagiri,AB+,5,9,11
2024,1,Krishnagiri,AB-,23,0,16
2024,1,Krishnagiri,O+,56,6,76
2024,1,Krishnagiri,O-,45,11,51
2024,1,Dindigul,A+,26,12,60
2024,1,Dindigul,A-,60,2,31
2024,1,Dindigul,B+,70,1,52
2024,1,Dindigul,B-,43,4,33
2024,1,Dindigul,AB+,32,10,35
2024,1,Dindigul,AB-,25,12,30
2024,1,Dindigul,O+,46,11,70
2024,1,Dindigul,O-,44,5,49
2024,1,Thanjavur,A+,37,12,68
2024,1,Thanjavur,A-,14,8,26
2024,1,Thanjavur,B+,20,7,40
2024,1,Thanjavur,B-,50,3,34
2024,1,Thanjavur,AB+,21,1,10
2024,1,Thanjavur,AB-,9,7,19
2024,1,Thanjavur,O+,57,4,60
2024,1,Thanjavur,O-,27,5,27
2024,1,Karur,A+,63,1,49
2024,1,Karur,A-,71,11,64
2024,1,Karur,B+,77,2,61
2024,1,Karur,B-,17,13,31
2024,1,Karur,AB+,73,7,54
2024,1,Karur,AB-,60,11,35
2024,1,Karur,O+,25,12,62
2024,1,Karur,O-,52,8,57
2024,2,Chennai,A+,26,14,58
2024,2,Chennai,A-,72,8,62
2024,2,Chennai,B+,54,14,68
2024,2,Chennai,B-,59,3,38
2024,2,Chennai,AB+,33,3,16
2024,2,Chennai,AB-,51,8,23
2024,2,Chennai,O+,13,11,43
2024,2,Chennai,O-,66,4,53
2024,2,Coimbatore,A+,48,4,54
2024,2,Coimbatore,A-,7,14,25
2024,2,Coimbatore,B+,7,3,21
2024,2,Coimbatore,B-,79,13,56
2024,2,Coimbatore,AB+,39,7,28
2024,2,Coimbatore,AB-,39,3,15
2024,2,Coimbatore,O+,48,2,52
2024,2,Coimbatore,O-,24,7,39
2024,2,Madurai,A+,61,6,60
2024,2,Madurai,A-,18,0,12
2024,2,Madurai,B+,18,2,23
2024,2,Madurai,B-,62,8,43
2024,2,Madurai,AB+,13,6,20
2024,2,Madurai,AB-,76,11,42
2024,2,Madurai,O+,38,1,38
2024,2,Madurai,O-,28,9,33
2024,2,Salem,A+,44,10,62
2024,2,Salem,A-,73,2,38
2024,2,Salem,B+,34,3,32
2024,2,Salem,B-,75,12,64
2024,2,Salem,AB+,17,8,21
2024,2,Salem,AB-,6,13,13
2024,2,Salem,O+,70,14,114
2024,2,Salem,O-,63,1,42
2024,2,Trichy,A+,34,13,59
2024,2,Trichy,A-,44,4,35
2024,2,Trichy,B+,12,5,24
2024,2,Trichy,B-,72,9,46
2024,2,Trichy,AB+,34,2,22
2024,2,Trichy,AB-,31,10,29
2024,2,Trichy,O+,73,7,91
2024,2,Trichy,O-,47,3,45
2024,2,Vellore,A+,39,10,56
2024,2,Vellore,A-,58,1,33
2024,2,Vellore,B+,65,4,55
2024,2,Vellore,B-,30,0,9
2024,2,Vellore,AB+,27,9,28
2024,2,Vellore,AB-,13,8,20
2024,2,Vellore,O+,32,6,52
2024,2,Vellore,O-,46,8,51
2024,2,Erode,A+,77,2,63
2024,2,Erode,A-,70,7,53
2024,2,Erode,B+,61,11,73
2024,2,Erode,B-,17,10,31
2024,2,Erode,AB+,31,7,25
2024,2,Erode,AB-,56,0,17
2024,2,Erode,O+,6,11,33
2024,2,Erode,O-,32,9,43
2024,2,Tirunelveli,A+,35,10,50
2024,2,Tirunelveli,A-,63,0,31
2024,2,Tirunelveli,B+,5,8,17
2024,2,Tirunelveli,B-,48,4,28
2024,2,Tirunelveli,AB+,51,14,55
2024,2,Tirunelveli,AB-,50,1,24
2024,2,Tirunelveli,O+,20,6,43
2024,2,Tirunelveli,O-,63,11,74
2024,2,Thoothukudi,A+,56,4,60
2024,2,Thoothukudi,A-,13,11,22
2024,2,Thoothukudi,B+,79,5,65
2024,2,Thoothukudi,B-,45,14,53
2024,2,Thoothukudi,AB+,63,9,46
2024,2,Thoothukudi,AB-,40,4,21
2024,2,Thoothukudi,O+,51,9,76
2024,2,Thoothukudi,O-,51,0,35
2024,2,Namakkal,A+,26,13,55
2024,2,Namakkal,A-,51,11,52
2024,2,Namakkal,B+,58,9,67
2024,2,Namakkal,B-,40,11,40
2024,2,Namakkal,AB+,21,3,20
2024,2,Namakkal,AB-,43,7,20
2024,2,Namakkal,O+,55,4,65
2024,2,Namakkal,O-,68,3,52
2024,2,Dharmapuri,A+,15,0,11
2024,2,Dharmapuri,A-,8,6,10
2024,2,Dharmapuri,B+,5,4,8
2024,2,Dharmapuri,B-,38,12,34
2024,2,Dharmapuri,AB+,28,1,11
2024,2,Dharmapuri,AB-,75,2,36
2024,2,Dharmapuri,O+,65,4,67
2024,2,Dharmapuri,O-,79,10,73
2024,2,Krishnagiri,A+,79,12,89
2024,2,Krishnagiri,A-,37,4,24
2024,2,Krishnagiri,B+,71,14,90
2024,2,Krishnagiri,B-,72,1,32
2024,2,Krishnagiri,AB+,28,2,14
2024,2,Krishnagiri,AB-,70,4,36
2024,2,Krishnagiri,O+,29,8,52
2024,2,Krishnagiri,O-,48,12,61
2024,2,Dindigul,A+,49,9,57
2024,2,Dindigul,A-,55,3,30
2024,2,Dindigul,B+,33,5,41
2024,2,Dindigul,B-,67,1,31
2024,2,Dindigul,AB+,9,3,9
2024,2,Dindigul,AB-,78,5,37
2024,2,Dindigul,O+,29,13,60
2024,2,Dindigul,O-,78,14,84
2024,2,Thanjavur,A+,35,4,32
2024,2,Thanjavur,A-,9,5,14
2024,2,Thanjavur,B+,77,2,55
2024,2,Thanjavur,B-,33,2,20
2024,2,Thanjavur,AB+,46,0,30
2024,2,Thanjavur,AB-,24,6,24
2024,2,Thanjavur,O+,64,2,64
2024,2,Thanjavur,O-,65,3,50
2024,2,Karur,A+,13,9,32
2024,2,Karur,A-,55,0,26
2024,2,Karur,B+,36,3,39
2024,2,Karur,B-,70,3,37
2024,2,Karur,AB+,44,10,42
2024,2,Karur,AB-,65,11,42
2024,2,Karur,O+,9,1,20
2024,2,Karur,O-,19,0,15
2024,3,Chennai,A+,40,13,68
2024,3,Chennai,A-,13,13,25
2024,3,Chennai,B+,48,6,53
2024,3,Chennai,B-,48,11,40
2024,3,Chennai,AB+,20,1,15
2024,3,Chennai,AB-,8,4,6
2024,3,Chennai,O+,30,13,62
2024,3,Chennai,O-,22,6,35
2024,3,Coimbatore,A+,24,14,53
2024,3,Coimbatore,A-,32,13,37
2024,3,Coimbatore,B+,7,8,25
2024,3,Coimbatore,B-,16,8,16
2024,3,Coimbatore,AB+,40,7,33
2024,3,Coimbatore,AB-,39,13,31
2024,3,Coimbatore,O+,39,10,67
2024,3,Coimbatore,O-,10,8,19
2024,3,Madurai,A+,13,12,43
2024,3,Madurai,A-,33,13,50
2024,3,Madurai,B+,10,12,45
2024,3,Madurai,B-,20,9,33
2024,3,Madurai,AB+,8,12,25
2024,3,Madurai,AB-,79,0,33
2024,3,Madurai,O+,41,6,62
2024,3,Madurai,O-,28,8,41
2024,3,Salem,A+,15,14,55
2024,3,Salem,A-,42,9,45
2024,3,Salem,B+,28,5,28
2024,3,Salem,B-,77,12,62
2024,3,Salem,AB+,21,8,21
2024,3,Salem,AB-,18,8,21
2024,3,Salem,O+,17,4,31
2024,3,Salem,O-,77,12,78
2024,3,Trichy,A+,18,11,40
2024,3,Trichy,A-,9,12,24
2024,3,Trichy,B+,32,2,25
2024,3,Trichy,B-,43,10,35
2024,3,Trichy,AB+,68,0,32
2024,3,Trichy,AB-,29,9,29
2024,3,Trichy,O+,23,3,34
2024,3,Trichy,O-,36,9,52
2024,3,Vellore,A+,48,4,54
2024,3,Vellore,A-,63,1,41
2024,3,Vellore,B+,69,1,58
2024,3,Vellore,B-,72,0,33
2024,3,Vellore,AB+,23,9,20
2024,3,Vellore,AB-,56,0,16
2024,3,Vellore,O+,62,6,81
2024,3,Vellore,O-,37,5,33
2024,3,Erode,A+,10,11,35
2024,3,Erode,A-,68,12,63
2024,3,Erode,B+,26,4,35
2024,3,Erode,B-,6,9,25
2024,3,Erode,AB+,66,3,35
2024,3,Erode,AB-,49,12,29
2024,3,Erode,O+,57,3,57
2024,3,Erode,O-,22,11,41
2024,3,Tirunelveli,A+,50,8,57
2024,3,Tirunelveli,A-,45,8,42
2024,3,Tirunelveli,B+,24,11,48
2024,3,Tirunelveli,B-,24,0,15
2024,3,Tirunelveli,AB+,66,8,48
2024,3,Tirunelveli,AB-,28,8,14
2024,3,Tirunelveli,O+,38,10,73
2024,3,Tirunelveli,O-,14,4,18
2024,3,Thoothukudi,A+,41,5,53
2024,3,Thoothukudi,A-,27,14,44
2024,3,Thoothukudi,B+,78,5,65
2024,3,Thoothukudi,B-,26,8,25
2024,3,Thoothukudi,AB+,41,10,30
2024,3,Thoothukudi,AB-,67,4,33
2024,3,Thoothukudi,O+,44,13,84
2024,3,Thoothukudi,O-,33,0,30
2024,3,Namakkal,A+,76,3,64
2024,3,Namakkal,A-,65,1,33
2024,3,Namakkal,B+,77,9,73
2024,3,Namakkal,B-,71,11,58
2024,3,Namakkal,AB+,64,3,32
2024,3,Namakkal,AB-,41,14,36
2024,3,Namakkal,O+,74,9,95
2024,3,Namakkal,O-,69,12,73
2024,3,Dharmapuri,A+,61,2,59
2024,3,Dharmapuri,A-,76,6,57
2024,3,Dharmapuri,B+,37,6,37
2024,3,Dharmapuri,B-,29,13,37
2024,3,Dharmapuri,AB+,69,10,50
2024,3,Dharmapuri,AB-,42,11,23
2024,3,Dharmapuri,O+,34,0,36
2024,3,Dharmapuri,O-,22,1,11
2024,3,Krishnagiri,A+,75,12,94
2024,3,Krishnagiri,A-,54,6,35
2024,3,Krishnagiri,B+,11,12,44
2024,3,Krishnagiri,B-,72,8,42
2024,3,Krishnagiri,AB+,73,6,45
2024,3,Krishnagiri,AB-,17,11,18
2024,3,Krishnagiri,O+,72,8,97
2024,3,Krishnagiri,O-,44,14,65
2024,3,Dindigul,A+,61,6,68
2024,3,Dindigul,A-,9,13,33
2024,3,Dindigul,B+,46,1,33
2024,3,Dindigul,B-,44,10,36
2024,3,Dindigul,AB+,24,5,17
2024,3,Dindigul,AB-,62,13,34
2024,3,Dindigul,O+,76,13,105
2024,3,Dindigul,O-,11,9,29
2024,3,Thanjavur,A+,13,1,9
2024,3,Thanjavur,A-,77,6,53
2024,3,Thanjavur,B+,16,7,32
2024,3,Thanjavur,B-,63,3,30
2024,3,Thanjavur,AB+,77,14,67
2024,3,Thanjavur,AB-,67,13,47
2024,3,Thanjavur,O+,22,4,26
2024,3,Thanjavur,O-,39,0,20
2024,3,Karur,A+,58,12,78
2024,3,Karur,A-,19,4,23
2024,3,Karur,B+,18,14,54
2024,3,Karur,B-,35,3,25
2024,3,Karur,AB+,44,13,41
2024,3,Karur,AB-,64,12,42
2024,3,Karur,O+,30,10,65
2024,3,Karur,O-,57,4,43
2024,4,Chennai,A+,78,4,95
2024,4,Chennai,A-,30,2,24
2024,4,Chennai,B+,15,8,47
2024,4,Chennai,B-,25,3,16
2024,4,Chennai,AB+,64,14,69
2024,4,Chennai,AB-,43,10,35
2024,4,Chennai,O+,46,1,62
2024,4,Chennai,O-,6,0,13
2024,4,Coimbatore,A+,19,2,26
2024,4,Coimbatore,A-,62,0,51
2024,4,Coimbatore,B+,54,8,70
2024,4,Coimbatore,B-,69,8,56
2024,4,Coimbatore,AB+,63,2,47
2024,4,Coimbatore,AB-,8,10,14
2024,4,Coimbatore,O+,7,6,27
2024,4,Coimbatore,O-,40,6,56
2024,4,Madurai,A+,39,6,63
2024,4,Madurai,A-,33,12,59
2024,4,Madurai,B+,11,2,16
2024,4,Madurai,B-,66,6,52
2024,4,Madurai,AB+,15,0,11
2024,4,Madurai,AB-,39,12,36
2024,4,Madurai,O+,65,6,95
2024,4,Madurai,O-,72,12,101
2024,4,Salem,A+,46,8,78
2024,4,Salem,A-,67,7,64
2024,4,Salem,B+,35,5,50
2024,4,Salem,B-,59,0,36
2024,4,Salem,AB+,60,13,63
2024,4,Salem,AB-,10,14,22
2024,4,Salem,O+,16,10,53
2024,4,Salem,O-,70,11,91
2024,4,Trichy,A+,25,5,42
2024,4,Trichy,A-,16,3,19
2024,4,Trichy,B+,77,6,99
2024,4,Trichy,B-,26,10,43
2024,4,Trichy,AB+,42,7,48
2024,4,Trichy,AB-,44,3,32
2024,4,Trichy,O+,54,10,101
2024,4,Trichy,O-,70,6,76
2024,4,Vellore,A+,44,5,63
2024,4,Vellore,A-,66,1,50
2024,4,Vellore,B+,75,7,88
2024,4,Vellore,B-,26,6,35
2024,4,Vellore,AB+,77,13,80
2024,4,Vellore,AB-,39,5,28
2024,4,Vellore,O+,40,4,58
2024,4,Vellore,O-,30,6,51
2024,4,Erode,A+,60,5,80
2024,4,Erode,A-,47,2,40
2024,4,Erode,B+,45,8,67
2024,4,Erode,B-,11,7,23
2024,4,Erode,AB+,28,2,21
2024,4,Erode,AB-,50,6,30
2024,4,Erode,O+,11,1,21
2024,4,Erode,O-,47,7,60
2024,4,Tirunelveli,A+,15,10,52
2024,4,Tirunelveli,A-,35,4,37
2024,4,Tirunelveli,B+,78,0,74
2024,4,Tirunelveli,B-,49,9,47
2024,4,Tirunelveli,AB+,66,12,65
2024,4,Tirunelveli,AB-,58,2,32
2024,4,Tirunelveli,O+,38,6,74
2024,4,Tirunelveli,O-,5,8,30
2024,4,Thoothukudi,A+,25,1,28
2024,4,Thoothukudi,A-,35,4,42
2024,4,Thoothukudi,B+,52,11,78
2024,4,Thoothukudi,B-,20,1,21
2024,4,Thoothukudi,AB+,27,11,36
2024,4,Thoothukudi,AB-,10,12,21
2024,4,Thoothukudi,O+,26,13,86
2024,4,Thoothukudi,O-,49,1,46
2024,4,Namakkal,A+,49,11,94
2024,4,Namakkal,A-,5,4,18
2024,4,Namakkal,B+,8,3,24
2024,4,Namakkal,B-,79,6,69
2024,4,Namakkal,AB+,62,14,71
2024,4,Namakkal,AB-,72,0,30
2024,4,Namakkal,O+,44,13,106
2024,4,Namakkal,O-,11,1,13
2024,4,Dharmapuri,A+,38,5,57
2024,4,Dharmapuri,A-,55,11,61
2024,4,Dharmapuri,B+,60,11,97
2024,4,Dharmapuri,B-,20,7,31
2024,4,Dharmapuri,AB+,10,14,30
2024,4,Dharmapuri,AB-,15,13,24
2024,4,Dharmapuri,O+,34,9,75
2024,4,Dharmapuri,O-,22,13,59
2024,4,Krishnagiri,A+,77,1,81
2024,4,Krishnagiri,A-,6,0,8
2024,4,Krishnagiri,B+,13,4,30
2024,4,Krishnagiri,B-,21,13,49
2024,4,Krishnagiri,AB+,43,10,44
2024,4,Krishnagiri,AB-,10,3,15
2024,4,Krishnagiri,O+,42,7,76
2024,4,Krishnagiri,O-,18,5,28
2024,4,Dindigul,A+,36,14,82
2024,4,Dindigul,A-,21,3,26
2024,4,Dindigul,B+,10,13,50
2024,4,Dindigul,B-,79,10,73
2024,4,Dindigul,AB+,28,3,30
2024,4,Dindigul,AB-,59,11,53
2024,4,Dindigul,O+,23,14,87
2024,4,Dindigul,O-,75,2,72
2024,4,Thanjavur,A+,62,14,117
2024,4,Thanjavur,A-,58,8,55
2024,4,Thanjavur,B+,31,3,39
2024,4,Thanjavur,B-,31,0,17
2024,4,Thanjavur,AB+,49,10,55
2024,4,Thanjavur,AB-,10,9,23
2024,4,Thanjavur,O+,36,5,61
2024,4,Thanjavur,O-,57,12,88
2024,4,Karur,A+,44,13,85
2024,4,Karur,A-,66,0,50
2024,4,Karur,B+,31,5,47
2024,4,Karur,B-,52,7,46
2024,4,Karur,AB+,27,4,22
2024,4,Karur,AB-,77,10,52
2024,4,Karur,O+,28,6,57
2024,4,Karur,O-,60,5,72
2024,5,Chennai,A+,24,4,37
2024,5,Chennai,A-,35,10,50
2024,5,Chennai,B+,77,13,115
2024,5,Chennai,B-,46,5,34
2024,5,Chennai,AB+,17,4,23
2024,5,Chennai,AB-,51,8,44
2024,5,Chennai,O+,8,6,32
2024,5,Chennai,O-,58,4,56
2024,5,Coimbatore,A+,55,4,65
2024,5,Coimbatore,A-,67,13,82
2024,5,Coimbatore,B+,38,12,71
2024,5,Coimbatore,B-,75,0,49
2024,5,Coimbatore,AB+,37,13,52
2024,5,Coimbatore,AB-,69,6,37
2024,5,Coimbatore,O+,54,8,94
2024,5,Coimbatore,O-,53,10,83
2024,5,Madurai,A+,60,6,87
2024,5,Madurai,A-,60,1,46
2024,5,Madurai,B+,13,14,62
2024,5,Madurai,B-,33,4,27
2024,5,Madurai,AB+,5,4,17
2024,5,Madurai,AB-,69,10,49
2024,5,Madurai,O+,53,1,66
2024,5,Madurai,O-,61,2,54
2024,5,Salem,A+,50,9,83
2024,5,Salem,A-,11,13,35
2024,5,Salem,B+,19,2,25
2024,5,Salem,B-,36,10,42
2024,5,Salem,AB+,77,9,67
2024,5,Salem,AB-,51,0,18
2024,5,Salem,O+,42,4,63
2024,5,Salem,O-,47,10,75
2024,5,Trichy,A+,64,13,116
2024,5,Trichy,A-,76,10,78
2024,5,Trichy,B+,45,10,78
2024,5,Trichy,B-,56,4,49
2024,5,Trichy,AB+,11,2,17
2024,5,Trichy,AB-,10,2,5
2024,5,Trichy,O+,20,10,60
2024,5,Trichy,O-,63,11,92
2024,5,Vellore,A+,39,11,73
2024,5,Vellore,A-,21,6,33
2024,5,Vellore,B+,8,6,22
2024,5,Vellore,B-,66,14,71
2024,5,Vellore,AB+,64,11,65
2024,5,Vellore,AB-,46,3,26
2024,5,Vellore,O+,62,11,124
2024,5,Vellore,O-,63,1,65
2024,5,Erode,A+,25,2,28
2024,5,Erode,A-,6,2,3
2024,5,Erode,B+,79,12,113
2024,5,Erode,B-,21,12,37
2024,5,Erode,AB+,41,13,47
2024,5,Erode,AB-,74,8,49
2024,5,Erode,O+,48,5,73
2024,5,Erode,O-,27,11,54
2024,5,Tirunelveli,A+,41,10,83
2024,5,Tirunelveli,A-,43,9,56
2024,5,Tirunelveli,B+,38,0,44
2024,5,Tirunelveli,B-,5,12,28
2024,5,Tirunelveli,AB+,33,1,20
2024,5,Tirunelveli,AB-,46,1,26
2024,5,Tirunelveli,O+,12,6,42
2024,5,Tirunelveli,O-,15,6,28
2024,5,Thoothukudi,A+,40,11,72
2024,5,Thoothukudi,A-,76,0,60
2024,5,Thoothukudi,B+,56,2,65
2024,5,Thoothukudi,B-,27,6,25
2024,5,Thoothukudi,AB+,30,4,29
2024,5,Thoothukudi,AB-,29,6,23
2024,5,Thoothukudi,O+,32,1,43
2024,5,Thoothukudi,O-,23,12,58
2024,5,Namakkal,A+,43,2,50
2024,5,Namakkal,A-,17,0,9
2024,5,Namakkal,B+,40,9,70
2024,5,Namakkal,B-,21,0,18
2024,5,Namakkal,AB+,17,11,42
2024,5,Namakkal,AB-,59,13,55
2024,5,Namakkal,O+,75,4,106
2024,5,Namakkal,O-,47,14,76
2024,5,Dharmapuri,A+,45,8,72
2024,5,Dharmapuri,A-,24,4,26
2024,5,Dharmapuri,B+,29,10,54
2024,5,Dharmapuri,B-,34,7,38
2024,5,Dharmapuri,AB+,34,12,55
2024,5,Dharmapuri,AB-,40,8,38
2024,5,Dharmapuri,O+,33,1,39
2024,5,Dharmapuri,O-,9,3,24
